Service,ServiceId,SDK,Plane,Language,Track1.Package,Track1.RepoLink,Track1.ColorCode,Track1.Deprecated,Track2.Package,Track2.RepoLink,Track2.ColorCode,Track2.Deprecated,PercentComplete,LatestRelease
DevTest Labs,0,cspell.yaml,data,Go,,,11,false,Missing: Created from API in specs repo: devtestlabs/cspell.yaml,,2,false,0,
DFP,0,cspell.yaml,data,.NET,,,11,false,Missing: Created from API in specs repo: dfp/cspell.yaml,,2,false,0,
DFP,0,cspell.yaml,data,Java,,,11,false,Missing: Created from API in specs repo: dfp/cspell.yaml,,2,false,0,
DFP,0,cspell.yaml,data,JavaScript,,,11,false,Missing: Created from API in specs repo: dfp/cspell.yaml,,2,false,0,
DFP,0,cspell.yaml,data,Python,,,11,false,Missing: Created from API in specs repo: dfp/cspell.yaml,,2,false,0,
DFP,0,cspell.yaml,data,Go,,,11,false,Missing: Created from API in specs repo: dfp/cspell.yaml,,2,false,0,
DNC,0,cspell.yaml,data,.NET,,,11,false,Missing: Created from API in specs repo: dnc/cspell.yaml,,2,false,0,
DNC,0,cspell.yaml,data,Java,,,11,false,Missing: Created from API in specs repo: dnc/cspell.yaml,,2,false,0,
DNC,0,cspell.yaml,data,JavaScript,,,11,false,Missing: Created from API in specs repo: dnc/cspell.yaml,,2,false,0,
DNC,0,cspell.yaml,data,Python,,,11,false,Missing: Created from API in specs repo: dnc/cspell.yaml,,2,false,0,
DNC,0,cspell.yaml,data,Go,,,11,false,Missing: Created from API in specs repo: dnc/cspell.yaml,,2,false,0,
DNC,0,Resource Management - DNC,mgmt,.NET,,,11,false,Missing: Created from API in specs repo: dnc/resource-manager,,2,false,0,
DNC,0,Resource Management - DNC,mgmt,Java,,,11,false,Missing: Created from API in specs repo: dnc/resource-manager,,2,false,0,
DNC,0,Resource Management - DNC,mgmt,JavaScript,,,11,false,Missing: Created from API in specs repo: dnc/resource-manager,,2,false,0,
DNC,0,Resource Management - DNC,mgmt,Python,,,11,false,Missing: Created from API in specs repo: dnc/resource-manager,,2,false,0,
DNC,0,Resource Management - DNC,mgmt,Go,,,11,false,Missing: Created from API in specs repo: dnc/resource-manager,,2,false,0,
DNS,0,Resource Management - DNS.Management,mgmt,.NET,,,11,false,Missing: Created from API in specs repo: dns/DNS.Management,,2,false,0,
DNS,0,Resource Management - DNS.Management,mgmt,Java,,,11,false,Missing: Created from API in specs repo: dns/DNS.Management,,2,false,0,
DNS,0,Resource Management - DNS.Management,mgmt,JavaScript,,,11,false,Missing: Created from API in specs repo: dns/DNS.Management,,2,false,0,
DNS,0,Resource Management - DNS.Management,mgmt,Python,,,11,false,Missing: Created from API in specs repo: dns/DNS.Management,,2,false,0,
DNS,0,Resource Management - DNS.Management,mgmt,Go,,,11,false,Missing: Created from API in specs repo: dns/DNS.Management,,2,false,0,
DNS,0,cspell.yaml,data,.NET,,,11,false,Missing: Created from API in specs repo: dns/cspell.yaml,,2,false,0,
DNS,0,cspell.yaml,data,Java,,,11,false,Missing: Created from API in specs repo: dns/cspell.yaml,,2,false,0,
DNS,0,cspell.yaml,data,JavaScript,,,11,false,Missing: Created from API in specs repo: dns/cspell.yaml,,2,false,0,
DNS,0,cspell.yaml,data,Python,,,11,false,Missing: Created from API in specs repo: dns/cspell.yaml,,2,false,0,
DNS,0,cspell.yaml,data,Go,,,11,false,Missing: Created from API in specs repo: dns/cspell.yaml,,2,false,0,
Domain Services,0,cspell.yaml,data,.NET,,,11,false,Missing: Created from API in specs repo: domainservices/cspell.yaml,,2,false,0,
Domain Services,0,cspell.yaml,data,Java,,,11,false,Missing: Created from API in specs repo: domainservices/cspell.yaml,,2,false,0,
Domain Services,0,cspell.yaml,data,JavaScript,,,11,false,Missing: Created from API in specs repo: domainservices/cspell.yaml,,2,false,0,
Domain Services,0,cspell.yaml,data,Python,,,11,false,Missing: Created from API in specs repo: domainservices/cspell.yaml,,2,false,0,
Domain Services,0,cspell.yaml,data,Go,,,11,false,Missing: Created from API in specs repo: domainservices/cspell.yaml,,2,false,0,
durabletask,0,Resource Management - DurableTask.Management,mgmt,.NET,,,11,false,Missing: Created from API in specs repo: durabletask/DurableTask.Management,,2,false,0,
durabletask,0,Resource Management - DurableTask.Management,mgmt,Java,,,11,false,Missing: Created from API in specs repo: durabletask/DurableTask.Management,,2,false,0,
durabletask,0,Resource Management - DurableTask.Management,mgmt,JavaScript,,,11,false,Missing: Created from API in specs repo: durabletask/DurableTask.Management,,2,false,0,
durabletask,0,Resource Management - DurableTask.Management,mgmt,Python,,,11,false,Missing: Created from API in specs repo: durabletask/DurableTask.Management,,2,false,0,
durabletask,0,Resource Management - DurableTask.Management,mgmt,Go,,,11,false,Missing: Created from API in specs repo: durabletask/DurableTask.Management,,2,false,0,
Dynatrace,0,cspell.yaml,data,.NET,,,11,false,Missing: Created from API in specs repo: dynatrace/cspell.yaml,,2,false,0,
Dynatrace,0,cspell.yaml,data,Java,,,11,false,Missing: Created from API in specs repo: dynatrace/cspell.yaml,,2,false,0,
Dynatrace,0,cspell.yaml,data,JavaScript,,,11,false,Missing: Created from API in specs repo: dynatrace/cspell.yaml,,2,false,0,
Dynatrace,0,cspell.yaml,data,Python,,,11,false,Missing: Created from API in specs repo: dynatrace/cspell.yaml,,2,false,0,
Dynatrace,0,cspell.yaml,data,Go,,,11,false,Missing: Created from API in specs repo: dynatrace/cspell.yaml,,2,false,0,
edge,0,Resource Management - Microsoft.Edge.ConfigurationManager.Management,mgmt,.NET,,,11,false,Missing: Created from API in specs repo: edge/Microsoft.Edge.ConfigurationManager.Management,,2,false,0,
edge,0,Resource Management - Microsoft.Edge.ConfigurationManager.Management,mgmt,Java,,,11,false,Missing: Created from API in specs repo: edge/Microsoft.Edge.ConfigurationManager.Management,,2,false,0,
edge,0,Resource Management - Microsoft.Edge.ConfigurationManager.Management,mgmt,JavaScript,,,11,false,Missing: Created from API in specs repo: edge/Microsoft.Edge.ConfigurationManager.Management,,2,false,0,
edge,0,Resource Management - Microsoft.Edge.ConfigurationManager.Management,mgmt,Python,,,11,false,Missing: Created from API in specs repo: edge/Microsoft.Edge.ConfigurationManager.Management,,2,false,0,
edge,0,Resource Management - Microsoft.Edge.ConfigurationManager.Management,mgmt,Go,,,11,false,Missing: Created from API in specs repo: edge/Microsoft.Edge.ConfigurationManager.Management,,2,false,0,
edge,0,Resource Management - Microsoft.Edge.Configurations.Management,mgmt,.NET,,,11,false,Missing: Created from API in specs repo: edge/Microsoft.Edge.Configurations.Management,,2,false,0,
edge,0,Resource Management - Microsoft.Edge.Configurations.Management,mgmt,Java,,,11,false,Missing: Created from API in specs repo: edge/Microsoft.Edge.Configurations.Management,,2,false,0,
edge,0,Resource Management - Microsoft.Edge.Configurations.Management,mgmt,JavaScript,,,11,false,Missing: Created from API in specs repo: edge/Microsoft.Edge.Configurations.Management,,2,false,0,
edge,0,Resource Management - Microsoft.Edge.Configurations.Management,mgmt,Python,,,11,false,Missing: Created from API in specs repo: edge/Microsoft.Edge.Configurations.Management,,2,false,0,
edge,0,Resource Management - Microsoft.Edge.Configurations.Management,mgmt,Go,,,11,false,Missing: Created from API in specs repo: edge/Microsoft.Edge.Configurations.Management,,2,false,0,
edge,0,Resource Management - Microsoft.Edge.Management,mgmt,.NET,,,11,false,Missing: Created from API in specs repo: edge/Microsoft.Edge.Management,,2,false,0,
edge,0,Resource Management - Microsoft.Edge.Management,mgmt,Java,,,11,false,Missing: Created from API in specs repo: edge/Microsoft.Edge.Management,,2,false,0,
edge,0,Resource Management - Microsoft.Edge.Management,mgmt,JavaScript,,,11,false,Missing: Created from API in specs repo: edge/Microsoft.Edge.Management,,2,false,0,
edge,0,Resource Management - Microsoft.Edge.Management,mgmt,Python,,,11,false,Missing: Created from API in specs repo: edge/Microsoft.Edge.Management,,2,false,0,
edge,0,Resource Management - Microsoft.Edge.Management,mgmt,Go,,,11,false,Missing: Created from API in specs repo: edge/Microsoft.Edge.Management,,2,false,0,
edge,0,Microsoft.Edge.Shared,data,.NET,,,11,false,Missing: Created from API in specs repo: edge/Microsoft.Edge.Shared,,2,false,0,
edge,0,Microsoft.Edge.Shared,data,Java,,,11,false,Missing: Created from API in specs repo: edge/Microsoft.Edge.Shared,,2,false,0,
edge,0,Microsoft.Edge.Shared,data,JavaScript,,,11,false,Missing: Created from API in specs repo: edge/Microsoft.Edge.Shared,,2,false,0,
edge,0,Microsoft.Edge.Shared,data,Python,,,11,false,Missing: Created from API in specs repo: edge/Microsoft.Edge.Shared,,2,false,0,
edge,0,Microsoft.Edge.Shared,data,Go,,,11,false,Missing: Created from API in specs repo: edge/Microsoft.Edge.Shared,,2,false,0,
edge,0,Resource Management - Microsoft.Edge.Sites.Management,mgmt,.NET,,,11,false,Missing: Created from API in specs repo: edge/Microsoft.Edge.Sites.Management,,2,false,0,
edge,0,Resource Management - Microsoft.Edge.Sites.Management,mgmt,Java,,,11,false,Missing: Created from API in specs repo: edge/Microsoft.Edge.Sites.Management,,2,false,0,
edge,0,Resource Management - Microsoft.Edge.Sites.Management,mgmt,JavaScript,,,11,false,Missing: Created from API in specs repo: edge/Microsoft.Edge.Sites.Management,,2,false,0,
edge,0,Resource Management - Microsoft.Edge.Sites.Management,mgmt,Python,,,11,false,Missing: Created from API in specs repo: edge/Microsoft.Edge.Sites.Management,,2,false,0,
edge,0,Resource Management - Microsoft.Edge.Sites.Management,mgmt,Go,,,11,false,Missing: Created from API in specs repo: edge/Microsoft.Edge.Sites.Management,,2,false,0,
edge,0,cspell.yaml,data,.NET,,,11,false,Missing: Created from API in specs repo: edge/cspell.yaml,,2,false,0,
edge,0,cspell.yaml,data,Java,,,11,false,Missing: Created from API in specs repo: edge/cspell.yaml,,2,false,0,
edge,0,cspell.yaml,data,JavaScript,,,11,false,Missing: Created from API in specs repo: edge/cspell.yaml,,2,false,0,
edge,0,cspell.yaml,data,Python,,,11,false,Missing: Created from API in specs repo: edge/cspell.yaml,,2,false,0,
edge,0,cspell.yaml,data,Go,,,11,false,Missing: Created from API in specs repo: edge/cspell.yaml,,2,false,0,
edgemarketplace,0,cspell.yaml,data,.NET,,,11,false,Missing: Created from API in specs repo: edgemarketplace/cspell.yaml,,2,false,0,
edgemarketplace,0,cspell.yaml,data,Java,,,11,false,Missing: Created from API in specs repo: edgemarketplace/cspell.yaml,,2,false,0,
edgemarketplace,0,cspell.yaml,data,JavaScript,,,11,false,Missing: Created from API in specs repo: edgemarketplace/cspell.yaml,,2,false,0,
edgemarketplace,0,cspell.yaml,data,Python,,,11,false,Missing: Created from API in specs repo: edgemarketplace/cspell.yaml,,2,false,0,
edgemarketplace,0,cspell.yaml,data,Go,,,11,false,Missing: Created from API in specs repo: edgemarketplace/cspell.yaml,,2,false,0,
edgemarketplace,0,Resource Management - edgemarketplace,mgmt,.NET,,,11,false,Missing: Created from API in specs repo: edgemarketplace/resource-manager,,2,false,0,
edgemarketplace,0,Resource Management - edgemarketplace,mgmt,Java,,,11,false,Missing: Created from API in specs repo: edgemarketplace/resource-manager,,2,false,0,
edgemarketplace,0,Resource Management - edgemarketplace,mgmt,JavaScript,,,11,false,Missing: Created from API in specs repo: edgemarketplace/resource-manager,,2,false,0,
edgemarketplace,0,Resource Management - edgemarketplace,mgmt,Python,,,11,false,Missing: Created from API in specs repo: edgemarketplace/resource-manager,,2,false,0,
edgemarketplace,0,Resource Management - edgemarketplace,mgmt,Go,,,11,false,Missing: Created from API in specs repo: edgemarketplace/resource-manager,,2,false,0,
Edge Order,0,cspell.yaml,data,.NET,,,11,false,Missing: Created from API in specs repo: edgeorder/cspell.yaml,,2,false,0,
Edge Order,0,cspell.yaml,data,Java,,,11,false,Missing: Created from API in specs repo: edgeorder/cspell.yaml,,2,false,0,
Edge Order,0,cspell.yaml,data,JavaScript,,,11,false,Missing: Created from API in specs repo: edgeorder/cspell.yaml,,2,false,0,
Edge Order,0,cspell.yaml,data,Python,,,11,false,Missing: Created from API in specs repo: edgeorder/cspell.yaml,,2,false,0,
Edge Order,0,cspell.yaml,data,Go,,,11,false,Missing: Created from API in specs repo: edgeorder/cspell.yaml,,2,false,0,
edgezones,0,Resource Management - EdgeZones.Management,mgmt,.NET,,,11,false,Missing: Created from API in specs repo: edgezones/EdgeZones.Management,,2,false,0,
edgezones,0,Resource Management - EdgeZones.Management,mgmt,Java,,,11,false,Missing: Created from API in specs repo: edgezones/EdgeZones.Management,,2,false,0,
edgezones,0,Resource Management - EdgeZones.Management,mgmt,JavaScript,,,11,false,Missing: Created from API in specs repo: edgezones/EdgeZones.Management,,2,false,0,
edgezones,0,Resource Management - EdgeZones.Management,mgmt,Python,,,11,false,Missing: Created from API in specs repo: edgezones/EdgeZones.Management,,2,false,0,
edgezones,0,Resource Management - EdgeZones.Management,mgmt,Go,,,11,false,Missing: Created from API in specs repo: edgezones/EdgeZones.Management,,2,false,0,
edgezones,0,cspell.yaml,data,.NET,,,11,false,Missing: Created from API in specs repo: edgezones/cspell.yaml,,2,false,0,
edgezones,0,cspell.yaml,data,Java,,,11,false,Missing: Created from API in specs repo: edgezones/cspell.yaml,,2,false,0,
edgezones,0,cspell.yaml,data,JavaScript,,,11,false,Missing: Created from API in specs repo: edgezones/cspell.yaml,,2,false,0,
edgezones,0,cspell.yaml,data,Python,,,11,false,Missing: Created from API in specs repo: edgezones/cspell.yaml,,2,false,0,
edgezones,0,cspell.yaml,data,Go,,,11,false,Missing: Created from API in specs repo: edgezones/cspell.yaml,,2,false,0,
Elastic,0,cspell.yaml,data,.NET,,,11,false,Missing: Created from API in specs repo: elastic/cspell.yaml,,2,false,0,
Elastic,0,cspell.yaml,data,Java,,,11,false,Missing: Created from API in specs repo: elastic/cspell.yaml,,2,false,0,
Elastic,0,cspell.yaml,data,JavaScript,,,11,false,Missing: Created from API in specs repo: elastic/cspell.yaml,,2,false,0,
Elastic,0,cspell.yaml,data,Python,,,11,false,Missing: Created from API in specs repo: elastic/cspell.yaml,,2,false,0,
Elastic,0,cspell.yaml,data,Go,,,11,false,Missing: Created from API in specs repo: elastic/cspell.yaml,,2,false,0,
ElasticSAN,0,Resource Management - ElasticSan.Management,mgmt,.NET,,,11,false,Missing: Created from API in specs repo: elasticsan/ElasticSan.Management,,2,false,0,
ElasticSAN,0,Resource Management - ElasticSan.Management,mgmt,Java,,,11,false,Missing: Created from API in specs repo: elasticsan/ElasticSan.Management,,2,false,0,
ElasticSAN,0,Resource Management - ElasticSan.Management,mgmt,JavaScript,,,11,false,Missing: Created from API in specs repo: elasticsan/ElasticSan.Management,,2,false,0,
ElasticSAN,0,Resource Management - ElasticSan.Management,mgmt,Python,,,11,false,Missing: Created from API in specs repo: elasticsan/ElasticSan.Management,,2,false,0,
ElasticSAN,0,Resource Management - ElasticSan.Management,mgmt,Go,,,11,false,Missing: Created from API in specs repo: elasticsan/ElasticSan.Management,,2,false,0,
ElasticSAN,0,cspell.yaml,data,.NET,,,11,false,Missing: Created from API in specs repo: elasticsan/cspell.yaml,,2,false,0,
ElasticSAN,0,cspell.yaml,data,Java,,,11,false,Missing: Created from API in specs repo: elasticsan/cspell.yaml,,2,false,0,
ElasticSAN,0,cspell.yaml,data,JavaScript,,,11,false,Missing: Created from API in specs repo: elasticsan/cspell.yaml,,2,false,0,
ElasticSAN,0,cspell.yaml,data,Python,,,11,false,Missing: Created from API in specs repo: elasticsan/cspell.yaml,,2,false,0,
ElasticSAN,0,cspell.yaml,data,Go,,,11,false,Missing: Created from API in specs repo: elasticsan/cspell.yaml,,2,false,0,
Event Grid,0,Azure.Messaging.EventGrid,data,.NET,,,11,false,Missing: Created from API in specs repo: eventgrid/Azure.Messaging.EventGrid,,2,false,0,
Event Grid,0,Azure.Messaging.EventGrid,data,Java,,,11,false,Missing: Created from API in specs repo: eventgrid/Azure.Messaging.EventGrid,,2,false,0,
Event Grid,0,Azure.Messaging.EventGrid,data,JavaScript,,,11,false,Missing: Created from API in specs repo: eventgrid/Azure.Messaging.EventGrid,,2,false,0,
Event Grid,0,Azure.Messaging.EventGrid,data,Python,,,11,false,Missing: Created from API in specs repo: eventgrid/Azure.Messaging.EventGrid,,2,false,0,
Event Grid,0,Azure.Messaging.EventGrid,data,Go,,,11,false,Missing: Created from API in specs repo: eventgrid/Azure.Messaging.EventGrid,,2,false,0,
Event Grid,0,Azure.Messaging.EventGrid.SystemEvents,data,.NET,,,11,false,Missing: Created from API in specs repo: eventgrid/Azure.Messaging.EventGrid.SystemEvents,,2,false,0,
Event Grid,0,Azure.Messaging.EventGrid.SystemEvents,data,Java,,,11,false,Missing: Created from API in specs repo: eventgrid/Azure.Messaging.EventGrid.SystemEvents,,2,false,0,
Event Grid,0,Azure.Messaging.EventGrid.SystemEvents,data,JavaScript,,,11,false,Missing: Created from API in specs repo: eventgrid/Azure.Messaging.EventGrid.SystemEvents,,2,false,0,
Event Grid,0,Azure.Messaging.EventGrid.SystemEvents,data,Python,,,11,false,Missing: Created from API in specs repo: eventgrid/Azure.Messaging.EventGrid.SystemEvents,,2,false,0,
Event Grid,0,Azure.Messaging.EventGrid.SystemEvents,data,Go,,,11,false,Missing: Created from API in specs repo: eventgrid/Azure.Messaging.EventGrid.SystemEvents,,2,false,0,
Event Grid,0,cspell.yaml,data,.NET,,,11,false,Missing: Created from API in specs repo: eventgrid/cspell.yaml,,2,false,0,
Event Grid,0,cspell.yaml,data,Java,,,11,false,Missing: Created from API in specs repo: eventgrid/cspell.yaml,,2,false,0,
Event Grid,0,cspell.yaml,data,JavaScript,,,11,false,Missing: Created from API in specs repo: eventgrid/cspell.yaml,,2,false,0,
Event Grid,0,cspell.yaml,data,Python,,,11,false,Missing: Created from API in specs repo: eventgrid/cspell.yaml,,2,false,0,
Event Grid,0,cspell.yaml,data,Go,,,11,false,Missing: Created from API in specs repo: eventgrid/cspell.yaml,,2,false,0,
Event Hubs,0,cspell.yaml,data,.NET,,,11,false,Missing: Created from API in specs repo: eventhub/cspell.yaml,,2,false,0,
Event Hubs,0,cspell.yaml,data,Java,,,11,false,Missing: Created from API in specs repo: eventhub/cspell.yaml,,2,false,0,
Event Hubs,0,cspell.yaml,data,JavaScript,,,11,false,Missing: Created from API in specs repo: eventhub/cspell.yaml,,2,false,0,
Event Hubs,0,cspell.yaml,data,Python,,,11,false,Missing: Created from API in specs repo: eventhub/cspell.yaml,,2,false,0,
Event Hubs,0,cspell.yaml,data,Go,,,11,false,Missing: Created from API in specs repo: eventhub/cspell.yaml,,2,false,0,
ews,0,Resource Management - SecretSyncController.Management,mgmt,.NET,,,11,false,Missing: Created from API in specs repo: ews/SecretSyncController.Management,,2,false,0,
ews,0,Resource Management - SecretSyncController.Management,mgmt,Java,,,11,false,Missing: Created from API in specs repo: ews/SecretSyncController.Management,,2,false,0,
ews,0,Resource Management - SecretSyncController.Management,mgmt,JavaScript,,,11,false,Missing: Created from API in specs repo: ews/SecretSyncController.Management,,2,false,0,
ews,0,Resource Management - SecretSyncController.Management,mgmt,Python,,,11,false,Missing: Created from API in specs repo: ews/SecretSyncController.Management,,2,false,0,
ews,0,Resource Management - SecretSyncController.Management,mgmt,Go,,,11,false,Missing: Created from API in specs repo: ews/SecretSyncController.Management,,2,false,0,
ews,0,cspell.yaml,data,.NET,,,11,false,Missing: Created from API in specs repo: ews/cspell.yaml,,2,false,0,
ews,0,cspell.yaml,data,Java,,,11,false,Missing: Created from API in specs repo: ews/cspell.yaml,,2,false,0,
ews,0,cspell.yaml,data,JavaScript,,,11,false,Missing: Created from API in specs repo: ews/cspell.yaml,,2,false,0,
ews,0,cspell.yaml,data,Python,,,11,false,Missing: Created from API in specs repo: ews/cspell.yaml,,2,false,0,
ews,0,cspell.yaml,data,Go,,,11,false,Missing: Created from API in specs repo: ews/cspell.yaml,,2,false,0,
fabric,0,Resource Management - Microsoft.Fabric.Management,mgmt,.NET,,,11,false,Missing: Created from API in specs repo: fabric/Microsoft.Fabric.Management,,2,false,0,
fabric,0,Resource Management - Microsoft.Fabric.Management,mgmt,Java,,,11,false,Missing: Created from API in specs repo: fabric/Microsoft.Fabric.Management,,2,false,0,
fabric,0,Resource Management - Microsoft.Fabric.Management,mgmt,JavaScript,,,11,false,Missing: Created from API in specs repo: fabric/Microsoft.Fabric.Management,,2,false,0,
fabric,0,Resource Management - Microsoft.Fabric.Management,mgmt,Python,,,11,false,Missing: Created from API in specs repo: fabric/Microsoft.Fabric.Management,,2,false,0,
fabric,0,Resource Management - Microsoft.Fabric.Management,mgmt,Go,,,11,false,Missing: Created from API in specs repo: fabric/Microsoft.Fabric.Management,,2,false,0,
fabric,0,cspell.yaml,data,.NET,,,11,false,Missing: Created from API in specs repo: fabric/cspell.yaml,,2,false,0,
fabric,0,cspell.yaml,data,Java,,,11,false,Missing: Created from API in specs repo: fabric/cspell.yaml,,2,false,0,
fabric,0,cspell.yaml,data,JavaScript,,,11,false,Missing: Created from API in specs repo: fabric/cspell.yaml,,2,false,0,
fabric,0,cspell.yaml,data,Python,,,11,false,Missing: Created from API in specs repo: fabric/cspell.yaml,,2,false,0,
fabric,0,cspell.yaml,data,Go,,,11,false,Missing: Created from API in specs repo: fabric/cspell.yaml,,2,false,0,
fileshares,0,Resource Management - FileShares.Management,mgmt,.NET,,,11,false,Missing: Created from API in specs repo: fileshares/FileShares.Management,,2,false,0,
fileshares,0,Resource Management - FileShares.Management,mgmt,Java,,,11,false,Missing: Created from API in specs repo: fileshares/FileShares.Management,,2,false,0,
fileshares,0,Resource Management - FileShares.Management,mgmt,JavaScript,,,11,false,Missing: Created from API in specs repo: fileshares/FileShares.Management,,2,false,0,
fileshares,0,Resource Management - FileShares.Management,mgmt,Python,,,11,false,Missing: Created from API in specs repo: fileshares/FileShares.Management,,2,false,0,
fileshares,0,Resource Management - FileShares.Management,mgmt,Go,,,11,false,Missing: Created from API in specs repo: fileshares/FileShares.Management,,2,false,0,
fileshares,0,cspell.yaml,data,.NET,,,11,false,Missing: Created from API in specs repo: fileshares/cspell.yaml,,2,false,0,
fileshares,0,cspell.yaml,data,Java,,,11,false,Missing: Created from API in specs repo: fileshares/cspell.yaml,,2,false,0,
fileshares,0,cspell.yaml,data,JavaScript,,,11,false,Missing: Created from API in specs repo: fileshares/cspell.yaml,,2,false,0,
fileshares,0,cspell.yaml,data,Python,,,11,false,Missing: Created from API in specs repo: fileshares/cspell.yaml,,2,false,0,
fileshares,0,cspell.yaml,data,Go,,,11,false,Missing: Created from API in specs repo: fileshares/cspell.yaml,,2,false,0,
fist,0,Resource Management - IotFirmwareDefense.Management,mgmt,.NET,,,11,false,Missing: Created from API in specs repo: fist/IotFirmwareDefense.Management,,2,false,0,
fist,0,Resource Management - IotFirmwareDefense.Management,mgmt,Java,,,11,false,Missing: Created from API in specs repo: fist/IotFirmwareDefense.Management,,2,false,0,
fist,0,Resource Management - IotFirmwareDefense.Management,mgmt,JavaScript,,,11,false,Missing: Created from API in specs repo: fist/IotFirmwareDefense.Management,,2,false,0,
fist,0,Resource Management - IotFirmwareDefense.Management,mgmt,Python,,,11,false,Missing: Created from API in specs repo: fist/IotFirmwareDefense.Management,,2,false,0,
fist,0,Resource Management - IotFirmwareDefense.Management,mgmt,Go,,,11,false,Missing: Created from API in specs repo: fist/IotFirmwareDefense.Management,,2,false,0,
fist,0,cspell.yaml,data,.NET,,,11,false,Missing: Created from API in specs repo: fist/cspell.yaml,,2,false,0,
fist,0,cspell.yaml,data,Java,,,11,false,Missing: Created from API in specs repo: fist/cspell.yaml,,2,false,0,
fist,0,cspell.yaml,data,JavaScript,,,11,false,Missing: Created from API in specs repo: fist/cspell.yaml,,2,false,0,
fist,0,cspell.yaml,data,Python,,,11,false,Missing: Created from API in specs repo: fist/cspell.yaml,,2,false,0,
fist,0,cspell.yaml,data,Go,,,11,false,Missing: Created from API in specs repo: fist/cspell.yaml,,2,false,0,
fist,0,Resource Management - fist,mgmt,.NET,,,11,false,Missing: Created from API in specs repo: fist/resource-manager,,2,false,0,
fist,0,Resource Management - fist,mgmt,Java,,,11,false,Missing: Created from API in specs repo: fist/resource-manager,,2,false,0,
fist,0,Resource Management - fist,mgmt,JavaScript,,,11,false,Missing: Created from API in specs repo: fist/resource-manager,,2,false,0,
fist,0,Resource Management - fist,mgmt,Python,,,11,false,Missing: Created from API in specs repo: fist/resource-manager,,2,false,0,
fist,0,Resource Management - fist,mgmt,Go,,,11,false,Missing: Created from API in specs repo: fist/resource-manager,,2,false,0,
Fluid Relay,0,cspell.yaml,data,.NET,,,11,false,Missing: Created from API in specs repo: fluidrelay/cspell.yaml,,2,false,0,
Fluid Relay,0,cspell.yaml,data,Java,,,11,false,Missing: Created from API in specs repo: fluidrelay/cspell.yaml,,2,false,0,
Fluid Relay,0,cspell.yaml,data,JavaScript,,,11,false,Missing: Created from API in specs repo: fluidrelay/cspell.yaml,,2,false,0,
Fluid Relay,0,cspell.yaml,data,Python,,,11,false,Missing: Created from API in specs repo: fluidrelay/cspell.yaml,,2,false,0,
Fluid Relay,0,cspell.yaml,data,Go,,,11,false,Missing: Created from API in specs repo: fluidrelay/cspell.yaml,,2,false,0,
Front Door,0,cspell.yaml,data,.NET,,,11,false,Missing: Created from API in specs repo: frontdoor/cspell.yaml,,2,false,0,
Front Door,0,cspell.yaml,data,Java,,,11,false,Missing: Created from API in specs repo: frontdoor/cspell.yaml,,2,false,0,
Front Door,0,cspell.yaml,data,JavaScript,,,11,false,Missing: Created from API in specs repo: frontdoor/cspell.yaml,,2,false,0,
Front Door,0,cspell.yaml,data,Python,,,11,false,Missing: Created from API in specs repo: frontdoor/cspell.yaml,,2,false,0,
Front Door,0,cspell.yaml,data,Go,,,11,false,Missing: Created from API in specs repo: frontdoor/cspell.yaml,,2,false,0,
github-network,0,Resource Management - GitHub.Network.Management,mgmt,.NET,,,11,false,Missing: Created from API in specs repo: github-network/GitHub.Network.Management,,2,false,0,
github-network,0,Resource Management - GitHub.Network.Management,mgmt,Java,,,11,false,Missing: Created from API in specs repo: github-network/GitHub.Network.Management,,2,false,0,
github-network,0,Resource Management - GitHub.Network.Management,mgmt,JavaScript,,,11,false,Missing: Created from API in specs repo: github-network/GitHub.Network.Management,,2,false,0,
github-network,0,Resource Management - GitHub.Network.Management,mgmt,Python,,,11,false,Missing: Created from API in specs repo: github-network/GitHub.Network.Management,,2,false,0,
github-network,0,Resource Management - GitHub.Network.Management,mgmt,Go,,,11,false,Missing: Created from API in specs repo: github-network/GitHub.Network.Management,,2,false,0,
github-network,0,Resource Management - github-network,mgmt,.NET,,,11,false,Missing: Created from API in specs repo: github-network/resource-manager,,2,false,0,
github-network,0,Resource Management - github-network,mgmt,Java,,,11,false,Missing: Created from API in specs repo: github-network/resource-manager,,2,false,0,
github-network,0,Resource Management - github-network,mgmt,JavaScript,,,11,false,Missing: Created from API in specs repo: github-network/resource-manager,,2,false,0,
github-network,0,Resource Management - github-network,mgmt,Python,,,11,false,Missing: Created from API in specs repo: github-network/resource-manager,,2,false,0,
github-network,0,Resource Management - github-network,mgmt,Go,,,11,false,Missing: Created from API in specs repo: github-network/resource-manager,,2,false,0,
graphservicesprod,0,Resource Management - graphservicesprod,mgmt,.NET,,,11,false,Missing: Created from API in specs repo: graphservicesprod/resource-manager,,2,false,0,
graphservicesprod,0,Resource Management - graphservicesprod,mgmt,Java,,,11,false,Missing: Created from API in specs repo: graphservicesprod/resource-manager,,2,false,0,
graphservicesprod,0,Resource Management - graphservicesprod,mgmt,JavaScript,,,11,false,Missing: Created from API in specs repo: graphservicesprod/resource-manager,,2,false,0,
graphservicesprod,0,Resource Management - graphservicesprod,mgmt,Python,,,11,false,Missing: Created from API in specs repo: graphservicesprod/resource-manager,,2,false,0,
